"T28941818","[Access] [Generic Sign In] Lapsed User","Abinaya Ayyappasamy","C2622351","","","","","","Android GD 5/4+","R107030","P1","GQA-2046","Regression P1s","Fire Tablet","R107036","sign in genric flow","1","","Passed","Abinaya Ayyappasamy","5/8/2023 12:03 AM","Regression","1.0.0.45"
"T28941652","Authenticated user observes expected Network rail metadata","Gunda Gupta","C2481440","","","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Network Landing Page","0","","Passed","Gunda Gupta","5/4/2023 8:47 AM","Regression","1.0.0.45"
"T28941653","Authenticated user observes expected Show Landing page metadata via Network page","Gunda Gupta","C2481445","","","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Network Landing Page","0","","Passed","Gunda Gupta","5/4/2023 8:56 AM","Regression","1.0.0.45"
"T28941665","Authenticated user observes expected network logo","Gunda Gupta","C2483101","","GCX-24319","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Network Landing Page","0","","Failed","Gunda Gupta","5/5/2023 11:49 PM","Regression","1.0.0.45"
"T28941893","Validate New user sign up Happy Path flow","","C2648522","","","","","","Android GD 5/4+","R107030","P1","GQA-2266, GQA-2177, GQA-2089, GQA-2091, GQA-2076, GQA-2077, GQA-2078, GQA-2725, GQA-2189, GQA-2112, GQA-2272, GQA-2051","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Regression",""
"T28941739","Validate IAP purchase flow when payment method is declined in store level","","C2617166","","","","","","Android GD 5/4+","R107030","P1","GQA-2177, GQA-2089, GQA-2091, GQA-2076, GQA-2077, GQA-2078","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Regression",""
"T28941740","Validate IAP purchase flow when incorrect store account password entered in payment screen","","C2617167","","","","","","Android GD 5/4+","R107030","P1","GQA-2089, GQA-2078","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Regression",""
"T28941741","Validate IAP purchase flow with store level password entry","","C2617172","","","","","","Android GD 5/4+","R107030","P1","GQA-2089, GQA-2078","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Regression",""
"T28941790","Choose Your Plan - Screen Validation","","C2621520","","","","","","Android GD 5/4+","R107030","P1","GQA-2078","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Regression",""
"T28941847","Provider Subscription Details","","C2622898","","","","","","Android GD 5/4+","R107030","Not prioritized","GQA-2170","Regression P1s","Fire Tablet","R107036","Subscribe via IAP","1","","Passed","Nathan Sloat","5/11/2023 11:26 AM","Functional",""
"T28941803","User with Lapsed IAP subscription resubscribes through different IAP billing entity","","C2621757","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Untested","","","Regression",""
"T28941812","User with Lapsed IAP subscription resubscribes through the same IAP billing entity","","C2622242","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Passed","Kazi Al Hasan","5/5/2023 6:14 PM","Regression",""
"T28941804","User with Lapsed DTC subscription resubscribes through IAP billing entity","","C2621846","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Passed","Nathan Sloat","5/11/2023 11:27 AM","Regression",""
"T28941843","Verify User is Presented Closest Matching SKU for devices where Previous Plan is Unavailable","","C2622885","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Untested","","","Regression",""
"T28941844","Verify All Plan Choices is Shown When Previous Plan is Not Returned By Services","","C2622886","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Untested","","","Regression",""
"T28941845","Verify User is Presented With a Promotion Better than their Previous Plan","","C2622887","","","","","","Android GD 5/4+","R107030","P1","GQA-2289","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Passed","Nathan Sloat","5/11/2023 11:27 AM","Regression",""
"T28941846","Validate Lapsed Users IAP purchase flow when payment method is declined in store level","","C2622888","","","","","","Android GD 5/4+","R107030","P1","GQA-2177, GQA-2089, GQA-2091, GQA-2076, GQA-2077, GQA-2078","Regression P1s","Fire Tablet","R107036","Re-subscribe after lapsed subscription","1","","Passed","Nathan Sloat","5/11/2023 11:27 AM","Regression",""
"T28941742","No Automatic Restore Purchase - Lapsed User","","C2617196","","","","","","Android GD 5/4+","R107030","P1","GQA-2280","Regression P1s","Fire Tablet","R107036","Restore Purchase","1","","Passed","Nathan Sloat","5/11/2023 11:28 AM","Regression",""
"T28941894","Provider Subscription Details","","C2653216","","","","","","Android GD 5/4+","R107030","P1","GQA-2170","Regression P1s","Fire Tablet","R107036","Purchase Flow","1","","Passed","Kazi Al Hasan","5/5/2023 6:13 PM","Regression",""
"T28941882","Removal of 4K UHD Copy in Legacy Max Buy Flow","","C2625515","","GCX-17788","","","","Android GD 5/4+","R107030","P1","GQA-15521","Regression P1s","Fire Tablet","R107036","Out Of Scope or Duplicate","1","","Failed","Nathan Sloat","5/11/2023 11:27 AM","Regression",""
"T28941800","Restart playback of an asset from CDP with viewing progress","Abinaya Ayyappasamy","C2621712","","","","","","Android GD 5/4+","R107030","P1","GQA-2787, GQA-2784, GQA-2801, GQA-2799, GQA-2683, GQA-2778","Regression P1s","Fire Tablet","R107036","Content Detail Page","0","Content Detail Page Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/186551056/

Content Detail Page Feature:
https://wbdstreaming.atlassian.net/browse/CD-74","Passed","Abinaya Ayyappasamy","5/4/2023 12:36 PM","Regression","1.0.0.45"
"T28941648","Authenticated User can play """"Extras"""" on <assetType> content details page","Abinaya Ayyappasamy","C2480330","","","","","","Android GD 5/4+","R107030","P1","GQA-2616, GQA-1873","Regression P1s","Fire Tablet","R107036","Content Detail Page","0","Content Detail Page Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/186551056/

Content Detail Page Feature:
https://wbdstreaming.atlassian.net/browse/CD-74","Passed","Abinaya Ayyappasamy","5/4/2023 12:41 PM","Regression","1.0.0.45"
"T28941775","Restart playback of a Series in Completed Watching state from CDP","Abinaya Ayyappasamy","C2620983","","","","","","Android GD 5/4+","R107030","P1","GQA-2787","Regression P1s","Fire Tablet","R107036","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Abinaya Ayyappasamy","5/4/2023 12:54 PM","Regression","1.0.0.45"
"T28941788","Series CDP - Coming Soon state metadata","Abinaya Ayyappasamy","C2621481","badges are not in scope but that doesn’t mean the team can’t test Coming soon content, the test data should be looked up in Missing test data sheet","","","","","Android GD 5/4+","R107030","P1","GQA-2812, GQA-2813, GQA-2534, GQA-2795","Regression P1s","Fire Tablet","R107036","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Retest","Julia Smirnova","5/10/2023 3:42 AM","Regression",""
"T28941773","Series CDP - Cold Start state metadata","Abinaya Ayyappasamy","C2620975","Tested on: Last of us","","","","","Android GD 5/4+","R107030","P1","GQA-2793, GQA-2798, GQA-2794, GQA-2778","Regression P1s","Fire Tablet","R107036","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Abinaya Ayyappasamy","5/5/2023 7:51 AM","Regression","1.0.0.45"
"T28941774","Series CDP - In Progress state metadata","Abinaya Ayyappasamy","C2620982","Topical Series : Real Time with Bill Maher
Mini Series : Chernobyl
Standard Series : Perry Mason","","","","","Android GD 5/4+","R107030","P1","GQA-2784, GQA-2787, GQA-2801, GQA-2778","Regression P1s","Fire Tablet","R107036","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Abinaya Ayyappasamy","5/5/2023 7:55 AM","Regression","1.0.0.45"
"T28941776","Series CDP - Completed Watching state metadata","Abinaya Ayyappasamy","C2621039","","","","","","Android GD 5/4+","R107030","P1","GQA-2781, GQA-2765, GQA-2763, GQA-2687","Regression P1s","Fire Tablet","R107036","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Abinaya Ayyappasamy","5/5/2023 8:12 AM","Regression","1.0.0.45"
"T28941801","Restart playback of a Movie in Completed Watching state from CDP","Srinivasan Turaga","C2621713","","https://wbdstreaming.atlassian.net/browse/GCX-24948","","","","Android GD 5/4+","R107030","P1","GQA-2783","Regression P1s","Fire Tablet","R107036","Movie Detail Page","1","","Failed","Srinivasan Turaga","5/5/2023 10:57 AM","Regression",""
"T28941796","Movie CDP - Coming Soon state metadata","Srinivasan Turaga","C2621705","","","","","","Android GD 5/4+","R107030","P1","GQA-2797","Regression P1s","Fire Tablet","R107036","Movie Detail Page","1","","Remove from Run","Srinivasan Turaga","5/5/2023 10:47 AM","Regression",""
"T28941797","Movie CDP - Cold Start state metadata","Srinivasan Turaga","C2621706","","","","","","Android GD 5/4+","R107030","P1","GQA-2786","Regression P1s","Fire Tablet","R107036","Movie Detail Page","1","","Passed","Srinivasan Turaga","5/5/2023 10:00 AM","Regression",""
"T28941798","Movie CDP - In Progress state metadata","Srinivasan Turaga","C2621707","","","","","","Android GD 5/4+","R107030","P1","GQA-2764","Regression P1s","Fire Tablet","R107036","Movie Detail Page","1","","Passed","Srinivasan Turaga","5/5/2023 9:58 AM","Regression",""
"T28941799","Movie CDP - Completed Watching state metadata","Srinivasan Turaga","C2621708","","","","","","Android GD 5/4+","R107030","P1","GQA-2783","Regression P1s","Fire Tablet","R107036","Movie Detail Page","1","","Passed","Srinivasan Turaga","5/5/2023 9:53 AM","Regression",""
"T28941816","Play trailer from episode tile","Srinivasan Turaga","C2622339","Trailers are visible now. 
Tested Asset: Remotel","","","","","Android GD 5/4+","R107030","P1","GQA-2796","Regression P1s","Fire Tablet","R107036","Info panel","1","","Passed","Abinaya Ayyappasamy","5/8/2023 12:42 AM","Regression",""
"T28941817","Play episode from episode tile Play CTA in kebab menu","Srinivasan Turaga","C2622340","","","","","","Android GD 5/4+","R107030","P1","GQA-2796","Regression P1s","Fire Tablet","R107036","Info panel","1","","Passed","Srinivasan Turaga","5/5/2023 9:49 AM","Regression",""
"T28941660","Age Rating and Content Descriptors in the video player","Gunda Gupta","C2482556","","","","","","Android GD 5/4+","R107030","P1","GQA-1807","Regression P1s","Fire Tablet","R107036","Age Rating & Content Descriptors","0","","Passed","Gunda Gupta","5/4/2023 9:05 AM","Regression","1.0.0.45"
"T28941661","Age Rating and Content Descriptors  on the playlist page","Gunda Gupta","C2482557","","","","","","Android GD 5/4+","R107030","P1","GQA-1807","Regression P1s","Fire Tablet","R107036","Age Rating & Content Descriptors","0","","Passed","Gunda Gupta","5/4/2023 9:05 AM","Regression","1.0.0.45"
"T28941766","User sees Playback in Portrait Orientation (MVP: Tablets only)","Shankha Bagchi","C2620748","","","","","","Android GD 5/4+","R107030","P1","GQA-2027","Regression P1s","Fire Tablet","R107036","Core playback","1","","Passed","Shankha Bagchi","5/5/2023 7:42 AM","Regression","Green Dot - May 4"
"T28941651","Authenticated User  Observes Audio & Captions Selection on VOD/Standalone Contents","","C2481411","","","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Core playback","1","","Passed","Kazi Al Hasan","5/5/2023 6:13 PM","Regression",""
"T28941658","Authenticated user is able to skip intros","","C2482424","","","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Core playback","1","","Passed","Kazi Al Hasan","5/5/2023 6:12 PM","Regression",""
"T28941711","Authenticated User - Validate Player Controls on VOD/Standalone Contents","","C2605380","","","","","","Android GD 5/4+","R107030","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Regression P1s","Fire Tablet","R107036","Core playback","1","","Passed","Kazi Al Hasan","5/5/2023 6:13 PM","Regression",""
"T28941662","Authenticated User - Ad Pods can't be skipped","Kazi Al Hasan","C2482568","","","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Passed","Kazi Al Hasan","5/5/2023 1:08 PM","Regression",""
"T28941666","Authenticated User - Backgrounding and Foregrounding during Ad Playback","Kazi Al Hasan","C2483102","","PLAY-11521","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Failed","Kazi Al Hasan","5/5/2023 1:15 PM","Regression",""
"T28941667","Authenticated User - Exit and Restart Player during Ad Playback","Kazi Al Hasan","C2484042","","PLAY-11588","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Failed","Kazi Al Hasan","5/5/2023 2:19 PM","Regression",""
"T28941706","Authenticated User - Verify Ad to Playback Transition for Pre, Mid and Post roll Ads","Kazi Al Hasan","C2602602","","","","","","Android GD 5/4+","R107030","P1","GQA-1443","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Passed","Kazi Al Hasan","5/5/2023 1:24 PM","Regression",""
"T28941712","Authenticated User - Rewind over previously viewed ad break <Action>","Kazi Al Hasan","C2605622","This is rewind during the video, not during the ad","","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Retest","Nathan Sloat","5/5/2023 6:23 PM","Regression",""
"T28941713","Authenticated User - Fast forward past multiple ad breaks","Kazi Al Hasan","C2605623","This is FF during the video, not during the ad","","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Retest","Nathan Sloat","5/5/2023 6:22 PM","Regression",""
"T28941715","Authenticated User - Volume controls during ad playback","Kazi Al Hasan","C2605635","","","","","","Android GD 5/4+","R107030","P1","GQA-2061","Regression P1s","Fire Tablet","R107036","Ads Playback","1","","Passed","Kazi Al Hasan","5/5/2023 1:17 PM","Regression",""
"T28941747","Authenticated User sees Brightline Ads with Interactive Scrollable Overlay","","C2617268","","","","","","Android GD 5/4+","R107030","P1","GQA-2514","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941748","Authenticated User sees Interactive Ad Components disappear once the Ad finishes","","C2617270","","","","","","Android GD 5/4+","R107030","P1","GQA-2514","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941749","Hide certain player controls and metadata during Interactive Ad","","C2617271","","","","","","Android GD 5/4+","R107030","P1","GQA-2514","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941750","Maintain Brightline Overlay in Portrait VS Landscape Mode","","C2617272","","","","","","Android GD 5/4+","R107030","P1","GQA-2514","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941751","Audio During Brightline Ads","","C2617273","","","","","","Android GD 5/4+","R107030","P1","GQA-2514","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941752","Authenticated User sees Brightline Ads with Microsite Functionality","","C2617275","","","","","","Android GD 5/4+","R107030","P1","GQA-2507","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941753","Authenticated User closes Brightline Microsite","","C2617276","","","","","","Android GD 5/4+","R107030","P1","GQA-2507","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941754","In-Stream Ad Pauses and Ad Counter Disappears When Viewer Opens Microsite","","C2617277","","","","","","Android GD 5/4+","R107030","P1","GQA-2507","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941755","Error resuming in-stream video ad after exiting Interactive Microsite After Extended In-Stream Ad Pause","","C2617278","","","","","","Android GD 5/4+","R107030","P1","GQA-2507","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Retest","Kazi Al Hasan","5/6/2023 11:56 AM","Regression",""
"T28941756","Authenticated User sees  Brightline Ads with Store Locator Functionality","","C2617279","","","","","","Android GD 5/4+","R107030","P1","GQA-2508","Regression P1s","Fire Tablet","R107036","Brightline Ads","2","","Passed","Kazi Al Hasan","5/6/2023 3:33 PM","Regression",""
"T28941784","Kids Profile User- Kids bumper and VO during TV-Y","","C2621447","","","","","","Android GD 5/4+","R107030","P1","GQA-2628","Regression P1s","Fire Tablet","R107036","Kids Ads Experience","2","","Passed","Kazi Al Hasan","5/5/2023 4:48 PM","Regression",""
"T28941785","Kids Profile User- Kids bumper and VO during TV-Y7","","C2621454","","","","","","Android GD 5/4+","R107030","P1","GQA-2628","Regression P1s","Fire Tablet","R107036","Kids Ads Experience","2","","Passed","Kazi Al Hasan","5/5/2023 4:51 PM","Regression",""
"T28941786","Kids Profile User - No Rewind or Fast-forward during Kids bumper","","C2621465","","","","","","Android GD 5/4+","R107030","P1","GQA-2628","Regression P1s","Fire Tablet","R107036","Kids Ads Experience","2","","Passed","Kazi Al Hasan","5/5/2023 4:47 PM","Regression",""
"T28941839","Pause video - ad should not display immediately after user pauses video","","C2622799","","","","","","Android GD 5/4+","R107030","P1","GQA-2582","Regression P1s","Fire Tablet","R107036","Pause Ads","2","The feature has been set to post-launch

AD-327","Retest","Kazi Al Hasan","5/6/2023 12:54 PM","Regression",""
"T28941736","User can watch content with Beam Promo pre- and post-rolls","","C2614913","","","","","","Android GD 5/4+","R107030","P1","GQA-2005","Regression P1s","Fire Tablet","R107036","BEAM Pre- and Post-Roll Playback","1","","Skipped","Kazi Al Hasan","5/6/2023 1:39 AM","Regression",""
"T28941758","Selecting assets of a video <quality> plays them at <quality>","","C2617470","","","","","","Android GD 5/4+","R107030","P1","GQA-2104, GQA-14754, GQA-2547","Regression P1s","Fire Tablet","R107036","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Remove from Run","Nathan Sloat","5/6/2023 12:57 PM","Regression",""
"T28941759","Selecting assets of audio <quality> plays them at <quality>","","C2617471","","","","","","Android GD 5/4+","R107030","P1","GQA-2104","Regression P1s","Fire Tablet","R107036","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Remove from Run","Nathan Sloat","5/6/2023 12:57 PM","Regression",""
"T28941809","Verify Incremental Fulfill","","C2622170","","","","","","Android GD 5/4+","R107030","P1","PLAY-54","Regression P1s","Fire Tablet","R107036","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Remove from Run","Nathan Sloat","5/6/2023 12:57 PM","Regression",""
"T28941892","Playback quality depends on product tier","","C2648455","","","","","","Android GD 5/4+","R107030","P1","GQA-15487","Regression P1s","Fire Tablet","R107036","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Retest","Kazi Al Hasan","5/6/2023 12:54 PM","Regression",""
"T28941645","User can select Up Next timer with Autoplay on and credits of <CreditLength>","","C2480288","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072, GQA-2595, GQA-2131","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941644","User can ignore Up Next timer with Autoplay on and credits of <CreditLength>","","C2480287","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941777","User can cancel 1st and ignore 2nd Up Next timer with Autoplay on and Long credits","","C2621145","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941780","User can cancel 1st and 2nd Up Next timers with Autoplay on and Long credits","","C2621173","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941778","User can cancel Up Next timer with Autoplay on and Short credits","","C2621154","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941779","User can select Up Next button with Autoplay off and credits of <CreditLength>","","C2621155","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941646","User can ignore 1st and select 2nd Up Next button with Autoplay off and Long credits","","C2480289","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941782","User can ignore Up Next button with Autoplay off and Short credits","","C2621324","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941791","User can pause and resume content after Up Next component appears","","C2621537","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941787","User can interact with player controls after Up Next component appears (Web, Mobile)","","C2621469","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941657","User can see Up Next component even when content is rewinded","","C2482421","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941792","User can scrub/ff into Up Next timer","","C2621588","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941789","User can dismiss timer and bring back Up Next component","","C2621491","","","","","","Android GD 5/4+","R107030","P1","GQA-2303, GQA-2072","Regression P1s","Fire Tablet","R107036","Up Next","2","","Passed","Kazi Al Hasan","5/5/2023 6:34 PM","Regression",""
"T28941746","User can see specified text positioning in <TextType>","","C2617254","","","","","","Android GD 5/4+","R107030","P1","GQA-2681, GQA-2596","Regression P1s","Fire Tablet","R107036","Text Display & Formating (Subtitles, CC)","1","","Passed","Kazi Al Hasan","5/5/2023 7:23 PM","Regression",""
"T28941795","Concurrent stream limit","","C2621679","","PLAY-11635","","","","Android GD 5/4+","R107030","P1","GQA-2339","Regression P1s","Fire Tablet","R107036","Error messaging","2","Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts","Failed","Kazi Al Hasan","5/6/2023 11:49 AM","Regression",""
"T28941714","Stream Stream over WI-Fi only sets to OFF","","C2605632","","","","","","Android GD 5/4+","R107030","P1","GQA-2271","Regression P1s","Fire Tablet","R107036","Playback Settings","2","","Skipped","Kazi Al Hasan","5/5/2023 7:15 PM","Regression",""
"T28941716","Verify that settings persist across profiles","Shankha Bagchi","C2606056","","","","","","Android GD 5/4+","R107030","P1","GQA-2271","Regression P1s","Fire Tablet","R107036","Playback Settings","2","","Passed","Shankha Bagchi","5/5/2023 7:26 AM","Regression","Green Dot - May 4"
"T28941722","Verify user action trigger the chrome to be hidden","","C2611050","","","","","","Android GD 5/4+","R107030","P1","GQA-2301","Regression P1s","Fire Tablet","R107036","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Kazi Al Hasan","5/5/2023 6:38 PM","Regression",""
"T28941723","Verify video state when user enters the player","","C2611051","","","","","","Android GD 5/4+","R107030","P1","GQA-2301","Regression P1s","Fire Tablet","R107036","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Kazi Al Hasan","5/5/2023 7:18 PM","Regression",""
"T28941726","Verify user can FF/Back video 10 seconds with a Single Click","","C2611057","","","","","","Android GD 5/4+","R107030","P1","GQA-2301","Regression P1s","Fire Tablet","R107036","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Kazi Al Hasan","5/5/2023 7:19 PM","Regression",""
"T28941745","Verify user can FF/Back video using timeline","","C2617217","","","","","","Android GD 5/4+","R107030","P1","GQA-2301  GQA-14615","Regression P1s","Fire Tablet","R107036","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Nathan Sloat","5/6/2023 12:53 PM","Regression",""
"T28941727","Verify Metadata is hidden during scrubbing/seeking","","C2611061","","","","","","Android GD 5/4+","R107030","P1","GQA-2315","Regression P1s","Fire Tablet","R107036","Metadata","2","","Passed","Kazi Al Hasan","5/5/2023 7:25 PM","Regression",""
"T28941728","Verify general metadata","","C2611140","","","","","","Android GD 5/4+","R107030","P1","GQA-2315","Regression P1s","Fire Tablet","R107036","Metadata","2","","Passed","Kazi Al Hasan","5/5/2023 7:25 PM","Regression",""
"T28941734","Verify order of displayed languages","","C2614882","","","","","","Android GD 5/4+","R107030","P1","GQA-2316","Regression P1s","Fire Tablet","R107036","Audio and text menu","2","","Passed","Kazi Al Hasan","5/5/2023 7:29 PM","Regression",""
"T28941735","Verify that audio/text preference does not persist across profiles","","C2614888","","","","","","Android GD 5/4+","R107030","P1","GQA-2316","Regression P1s","Fire Tablet","R107036","Audio and text menu","2","","Passed","Kazi Al Hasan","5/5/2023 7:32 PM","Regression",""
