"T29507007","Age Rating and Content Descriptors  on the playlist page","","C2482557","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Age Rating & Content Descriptors","0","","Passed","Vasundhara Desai","5/23/2023 3:14 PM","Regression",""
"T29507005","Authenticated user is able to skip intros","Garima Nidhi","C2482424","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","PS4","R109488","Core playback","1","","Passed","Garima Nidhi","5/23/2023 5:48 AM","Regression",""
"T29507013","Authenticated User - Validate Player Controls on VOD/Standalone Contents","","C2605380","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","PS4","R109488","Core playback","1","","Passed","Vasundhara Desai","5/23/2023 3:16 PM","Regression",""
"T29507008","Authenticated User - Ad Pods can't be skipped","","C2482568","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","PS4","R109488","Ads Playback","1","","Passed","Garima Nidhi","5/23/2023 8:14 AM","Regression",""
"T29507010","Authenticated User - Exit and Restart Player during Ad Playback","","C2484042","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","PS4","R109488","Ads Playback","1","","Passed","Garima Nidhi","5/24/2023 12:51 AM","Regression",""
"T29507014","Authenticated User - Rewind over previously viewed ad break <Action>","","C2605622","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","PS4","R109488","Ads Playback","1","","Passed","Garima Nidhi","5/23/2023 8:01 AM","Regression",""
"T29507015","Authenticated User - Fast forward past multiple ad breaks","Garima Nidhi","C2605623","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","PS4","R109488","Ads Playback","1","","Passed","Aaron Leung","5/24/2023 1:02 AM","Regression",""
"T29507016","Authenticated User - Volume controls during ad playback","","C2605635","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2061","Critical User Journey","PS4","R109488","Ads Playback","1","","Passed","Aaron Leung","5/24/2023 1:54 AM","Regression",""
"T29507066","Kids Profile User- Kids bumper and VO during TV-Y","","C2621447","No ads in kids profile","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2628","Critical User Journey","PS4","R109488","Kids Ads Experience","2","","Blocked","Aaron Leung","5/23/2023 10:51 PM","Regression",""
"T29507068","Kids Profile User - No Rewind or Fast-forward during Kids bumper","Garima Nidhi","C2621465","No ads in kids profile","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2628","Critical User Journey","PS4","R109488","Kids Ads Experience","2","","Blocked","Aaron Leung","5/23/2023 10:51 PM","Regression",""
"T29507116","Pause video - ad should not display immediately after user pauses video","","C2622799","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
iPhone","P1","GQA-2582","Critical User Journey","PS4","R109488","Pause Ads","2","The feature has been set to post-launch

AD-327","Remove from Run","Garima Nidhi","5/23/2023 8:19 AM","Regression",""
"T29507120","Validate that the Ad lite user interrupts the Pause Ad with a voice command","","C2622903","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV","P1","GQA-1857","Critical User Journey","PS4","R109488","Pause Ads","2","The feature has been set to post-launch

AD-327","Remove from Run","Aaron Leung","5/23/2023 10:56 PM","Regression",""
"T29507035","User can watch content with Beam Promo pre- and post-rolls","","C2614913","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2005","Critical User Journey","PS4","R109488","BEAM Pre- and Post-Roll Playback","1","","Passed","Garima Nidhi","5/23/2023 8:15 AM","Regression",""
"T29507043","Selecting assets of a video <quality> plays them at <quality>","","C2617470","","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2104, GQA-14754, GQA-2547","Critical User Journey","PS4","R109488","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Passed","Aaron Leung","5/24/2023 1:24 AM","Regression",""
"T29507044","Selecting assets of audio <quality> plays them at <quality>","","C2617471","Failed due to ryan gabbard bug","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2104","Critical User Journey","PS4","R109488","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Failed","Aaron Leung","5/24/2023 1:27 AM","Regression",""
"T29507095","Verify Incremental Fulfill","Garima Nidhi","C2622170","","","","","","Launch_Day_300Mins","R109464","Fire TV
iOS
Android
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","PLAY-54","Critical User Journey","PS4","R109488","Content Formats & AV Components","1","https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/162857401/PLAY-28+Content+Formats+AV+Components+Test+Plan","Passed","Aaron Leung","5/24/2023 1:03 AM","Regression",""
"T29506995","User can select Up Next timer with Autoplay on and credits of <CreditLength>","","C2480288","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072, GQA-2595, GQA-2131","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 3:27 PM","Regression",""
"T29506994","User can ignore Up Next timer with Autoplay on and credits of <CreditLength>","","C2480287","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 3:28 PM","Regression",""
"T29507056","User can cancel 1st and ignore 2nd Up Next timer with Autoplay on and Long credits","","C2621145","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 4:55 PM","Regression",""
"T29507061","User can cancel 1st and 2nd Up Next timers with Autoplay on and Long credits","","C2621173","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 4:56 PM","Regression",""
"T29507058","User can cancel Up Next timer with Autoplay on and Short credits","","C2621154","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 4:58 PM","Regression",""
"T29507059","User can select Up Next button with Autoplay off and credits of <CreditLength>","","C2621155","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 4:58 PM","Regression",""
"T29506996","User can ignore 1st and select 2nd Up Next button with Autoplay off and Long credits","","C2480289","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:01 PM","Regression",""
"T29507057","User can ignore 1st and cancel 2nd Up Next button with Autoplay off and Long credits","","C2621151","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:03 PM","Regression",""
"T29507064","User can ignore Up Next button with Autoplay off and Short credits","","C2621324","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:03 PM","Regression",""
"T29507071","User can pause and resume content after Up Next component appears","","C2621537","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Garima Nidhi","5/23/2023 7:05 AM","Regression",""
"T29507004","User can see Up Next component even when content is rewinded","","C2482421","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:07 PM","Regression",""
"T29507072","User can scrub/ff into Up Next timer","Garima Nidhi","C2621588","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:08 PM","Regression",""
"T29507070","User can dismiss timer and bring back Up Next component","","C2621491","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2303, GQA-2072","Critical User Journey","PS4","R109488","Up Next","2","","Passed","Vasundhara Desai","5/23/2023 5:09 PM","Regression",""
"T29507121","Apple TV App Support (Up Next)","","C2623127","N/A for Cdev","","","","","Launch_Day_300Mins","R109464","tvOS","P1","GQA-2324","Critical User Journey","PS4","R109488","UpNext - Apple TV App Support","2","","Remove from Run","Vasundhara Desai","5/23/2023 5:10 PM","Regression",""
"T29507041","User can see specified text positioning in <TextType>","Vasundhara Desai","C2617254","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2681, GQA-2596","Critical User Journey","PS4","R109488","Text Display & Formating (Subtitles, CC)","1","","Passed","Vasundhara Desai","5/23/2023 5:12 PM","Regression",""
"T29507083","Concurrent stream limit","","C2621679","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2339","Critical User Journey","PS4","R109488","Error messaging","2","Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts","Passed","Vasundhara Desai","5/23/2023 5:12 PM","Regression",""
"T29507017","Verify that settings persist across profiles","","C2606056","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2271","Critical User Journey","PS4","R109488","Playback Settings","2","","Passed","Garima Nidhi","5/23/2023 6:53 AM","Regression",""
"T29507025","Verify user action trigger the chrome to be hidden","","C2611050","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2301","Critical User Journey","PS4","R109488","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Garima Nidhi","5/23/2023 6:53 AM","Regression",""
"T29507026","Verify video state when user enters the player","Garima Nidhi","C2611051","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2301","Critical User Journey","PS4","R109488","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Garima Nidhi","5/23/2023 7:43 AM","Regression",""
"T29507027","Verify user can FF/Back video 10 seconds with a Single Click","Garima Nidhi","C2611057","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2301","Critical User Journey","PS4","R109488","VOD Timeline, Playback Controls & Transport Controls","2","","Passed","Garima Nidhi","5/23/2023 6:06 AM","Regression",""
"T29507028","Verify Metadata is hidden during scrubbing/seeking","Garima Nidhi","C2611061","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2315","Critical User Journey","PS4","R109488","Metadata","2","","Passed","Garima Nidhi","5/23/2023 6:19 AM","Regression",""
"T29507029","Verify general metadata","Garima Nidhi","C2611140","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2315","Critical User Journey","PS4","R109488","Metadata","2","","Passed","Garima Nidhi","5/23/2023 7:23 AM","Regression",""
"T29507033","Verify order of displayed languages","","C2614882","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2316","Critical User Journey","PS4","R109488","Audio and text menu","2","","Passed","Vasundhara Desai","5/23/2023 5:19 PM","Regression",""
"T29507034","Verify that audio/text preference does not persist across profiles","","C2614888","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2316","Critical User Journey","PS4","R109488","Audio and text menu","2","","Passed","Garima Nidhi","5/23/2023 8:15 AM","Regression",""
"T29507037","Verify Audio/Caption settings fallback to default settings if unavailable for selected content","","C2614979","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2316","Critical User Journey","PS4","R109488","Audio and text menu","2","","Passed","Vasundhara Desai","5/23/2023 5:21 PM","Regression",""
"T29507038","Verify audio and CC will be  uniquely identified with <tag>","","C2614980","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2316","Critical User Journey","PS4","R109488","Audio and text menu","2","","Passed","Vasundhara Desai","5/23/2023 5:22 PM","Regression",""
"T29630186","Verify Selecting “More Episodes” takes the user to the show page/series details page","","C2621763","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
DirecTV
Comcast
Samsung
LG
Xbox
Vizio
Playstation","P1","GQA-2261","Critical User Journey","PS4","R109488","More Episodes","2","","Passed","Vasundhara Desai","5/23/2023 5:23 PM","Regression",""
"T29630189","Validate Skip intro button appears again when user  rewinds to a Skip window","","C2622629","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P2","GQA-2246, GQA-2253","Critical User Journey","PS4","R109488","Skip button","2","","Passed","Vasundhara Desai","5/23/2023 5:24 PM","Regression",""
"T29507104","Validate Skip Intro Button Does Not Appear On Screen When Pre-Roll is Assigned to be Unskippable","","C2622543","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1954","Critical User Journey","PS4","R109488","Not Skippable Pre-Rolls","3","","Passed","Garima Nidhi","5/23/2023 9:08 AM","Regression",""
"T29507109","When stream starts without pre-rolls, intro, recaps or promos R&A displays for the duration of its timer","","C2622770","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Vasundhara Desai","5/23/2023 5:25 PM","Regression",""
"T29507110","R&A  displays on subsequent plays in a binge","Vasundhara Desai","C2622772","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807, GQA-2595","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Vasundhara Desai","5/23/2023 5:25 PM","Regression",""
"T29507112","Pause within R&A timer","Garima Nidhi","C2622775","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Garima Nidhi","5/23/2023 9:25 AM","Regression",""
"T29507113","Pause after R&A timer expires","Garima Nidhi","C2622776","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Garima Nidhi","5/23/2023 9:25 AM","Regression",""
"T29507114","R&A is not displayed after coming back from ad","Garima Nidhi","C2622777","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Garima Nidhi","5/23/2023 9:39 AM","Regression",""
"T29507115","R&A cannot be dismissed","Garima Nidhi","C2622778","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1807","Critical User Journey","PS4","R109488","Ratings & Advisories Overlay","2","","Passed","Garima Nidhi","5/23/2023 9:39 AM","Regression",""
"T29507117","Jump actions (Skip 10 sec) will not present the user with Thumbnails","","C2622871","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2308","Critical User Journey","PS4","R109488","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Vasundhara Desai","5/23/2023 5:26 PM","Regression",""
"T29507130","Verify clicking back button takes back to content details page","Garima Nidhi","C2624299","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-14530","Critical User Journey","PS4","R109488","Exiting playback","2","","Passed","Garima Nidhi","5/23/2023 7:23 AM","Regression",""
"T29507047","Video Start Time Metrics","","C2617777","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1552","Critical User Journey","PS4","R109488","Online Video Delivery Analytics","2","","Passed","Vasundhara Desai","5/23/2023 5:26 PM","Regression",""
"T29630185","Validate Airplay from OS level","","C2621186","N/A for cdev","","","","","Launch_Day_300Mins","R109464","iPad
iPhone","P2","GQA-2335","Critical User Journey","PS4","R109488","Airplay","1","","Remove from Run","Vasundhara Desai","5/23/2023 5:26 PM","Regression",""
"T29507046","Search does not return content for a kid’s profile when out of rating threshold","Garima Nidhi","C2617757","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
All Platforms
STB
iPad
Samsung
LG
Xbox
Vizio
Playstation
Playstation 4
iPhone","P1","GQA-2639, GQA-2737, GQA-2618","Critical User Journey","PS4","R109488","Search API","1","","Passed","Vasundhara Desai","5/23/2023 5:28 PM","Regression",""
"T29585876","Validate User control interaction for Immersive Hero","","C2621177","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Web
Android TV
tvOS
DirecTV
Comcast
Samsung
LG
Xbox
Vizio
Playstation","P1","GQA-1660, GQA-2525","Critical User Journey","PS4","R109488","Hero Components","1","","Passed","Vasundhara Desai","5/23/2023 5:29 PM","Regression",""
"T29585875","Inline Hero for Home Page - metadata validation","","C2621025","","","","","","Launch_Day_300Mins","R109464","All Platforms","P2","GQA-2779, GQA-2525","Critical User Journey","PS4","R109488","Hero Components","1","","Passed","Vasundhara Desai","5/23/2023 5:29 PM","Regression",""
"T29507097","Validate Grids dont have a minimum amount of tiles required","","C2622181","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2718","Critical User Journey","PS4","R109488","Foundational Components behavior","1","","Passed","Vasundhara Desai","5/23/2023 5:30 PM","Regression",""
"T29507096","Validate Grids do not have horizontal overflow","Garima Nidhi","C2622175","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2718","Critical User Journey","PS4","R109488","Foundational Components behavior","1","","Passed","Vasundhara Desai","5/23/2023 5:31 PM","Regression",""
"T29507076","Validate Backstack functionality for Browsing (1.1 Android Mobile)","Garima Nidhi","C2621600","","","","","","Launch_Day_300Mins","R109464","Android
Fire Tab","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Remove from Run","Garima Nidhi","5/23/2023 8:09 AM","Regression",""
"T29507145","Validate Backstack functionality for Browsing 1.1 (ctv)","Garima Nidhi","C2692745","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Passed","Garima Nidhi","5/23/2023 6:18 AM","Regression",""
"T29507077","Validate Backstack functionality for Continue Watching 1.2","Garima Nidhi","C2621604","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV
Comcast
Samsung
LG
Xbox
Vizio
Playstation","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Passed","Garima Nidhi","5/23/2023 7:06 AM","Regression",""
"T29507147","Validate Backstack functionality for Player Controls 2.1  (Web/Mobile)","","C2695345","","","","","","Launch_Day_300Mins","R109464","Android
Fire Tab
Web
iPad
iPhone","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Passed","Vasundhara Desai","5/23/2023 5:31 PM","Regression",""
"T29507078","Validate Backstack functionality for Player Controls 2.1  (CTV/CDev)","Garima Nidhi","C2621608","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV
Comcast
Samsung
LG
Xbox
Vizio
Playstation","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Passed","Garima Nidhi","5/23/2023 8:22 AM","Regression",""
"T29507079","Validate Backstack for Kids profile 9.3","Garima Nidhi","C2621621","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV
Comcast
Samsung
LG
Xbox
Vizio
Playstation","P1","GQA-2583","Critical User Journey","PS4","R109488","Backstack Scenarios","0","","Passed","Garima Nidhi","5/23/2023 8:25 AM","Regression",""
